CNAG_05093	Homeobox domain-containing protein
CNAG_02221	Solute carrier family 39 (Zinc transporter)
CNAG_01039	Superkiller protein 3
CNAG_00678	Urease accessory protein UreG
CNAG_00285	Zn(2)-C6 fungal-type domain-containing protein
CNAG_01092	Uncharacterized protein
CNAG_00063	Histone H3
CNAG_07651	DEAD-box ATP-dependent RNA helicase 26
CNAG_00133	PC4 domain-containing protein
CNAG_00160	Uncharacterized protein
CNAG_07794	Uncharacterized protein
CNAG_01357	Protein-tyrosine-phosphatase (EC 3.1.3.48)
CNAG_00467	Cytochrome b5 heme-binding domain-containing protein
CNAG_03697	Hormone-sensitive lipase
CNAG_04914	Small nuclear ribonucleoprotein G (snRNP-G)
CNAG_02886	Proteasome subunit beta
CNAG_03401	GATA-type domain-containing protein
CNAG_02124	RING-type domain-containing protein
CNAG_04618	Zn(2)-C6 fungal-type domain-containing protein
CNAG_03511	Uncharacterized protein
CNAG_01532	Phosphatidylinositol phosphate phosphatase
CNAG_06525	Nuclear protein
CNAG_07472	Uncharacterized protein
CNAG_06129	Golgi apparatus membrane protein TVP23
CNAG_00292	Zinc finger protein
CNAG_04647	Glutathione synthetase (GSH-S) (EC 6.3.2.3)
CNAG_01100	SEC7 domain-containing protein
CNAG_03846	Vacuolar membrane protein
CNAG_01285	Aurora kinase (EC 2.7.11.1)
CNAG_03914	Zn(2)-C6 fungal-type domain-containing protein
CNAG_00480	Uncharacterized protein
CNAG_03336	Zn(2)-C6 fungal-type domain-containing protein
CNAG_05032	Uncharacterized protein
CNAG_06697	TTK protein kinase
CNAG_02773	Exosome complex exonuclease RRP6
CNAG_00550	DNA mismatch repair protein MSH5
CNAG_05112	Zn(2)-C6 fungal-type domain-containing protein
CNAG_01703	Uncharacterized protein
CNAG_06317	Uncharacterized protein
CNAG_03408	Uncharacterized protein
CNAG_01795	Uncharacterized protein
CNAG_05656	Uncharacterized protein
CNAG_00989	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)
CNAG_02097	UBX domain-containing protein
CNAG_01858	Homeobox domain-containing protein
CNAG_01528	FSH1 domain-containing protein
CNAG_01566	Spindle pole body component
CNAG_04730	G_PROTEIN_RECEP_F1_2 domain-containing protein
CNAG_07808	Alanine--glyoxylate transaminase (EC 2.6.1.44)
CNAG_02935	Malonic semialdehyde reductase
CNAG_00394	Diphthamide biosynthesis protein 3
CNAG_05694	CMGC/CK2 protein kinase
CNAG_05055	DNA/RNA-binding protein KIN17
CNAG_04437	Nicotinamide riboside kinase
CNAG_01939	Uncharacterized protein
CNAG_02509	Uncharacterized protein
CNAG_06595	Uncharacterized protein
CNAG_04194	Protein transporter SEC13
CNAG_07952	DUF4536 domain-containing protein
CNAG_06710	ADF-H domain-containing protein
CNAG_04535	D-malate dehydrogenase [decarboxylating] (EC 1.1.1.83)
CNAG_04631	Ribitol kinase
CNAG_02447	Uncharacterized protein
CNAG_04507	Uncharacterized protein
CNAG_03315	GTP-binding protein rhoA
CNAG_07659	SH3 domain-containing protein
CNAG_00821	Large subunit ribosomal protein L34e
CNAG_06456	Uncharacterized protein
CNAG_01373	Septin ring protein
CNAG_00888	Calcineurin regulatory subunit (Calcineurin subunit B) (Protein phosphatase 2B regulatory subunit)
CNAG_02582	Uncharacterized protein
CNAG_05011	Ferroxidase (EC 1.16.3.1)
CNAG_00289	Uncharacterized protein
CNAG_01745	Glycerol-3-phosphate dehydrogenase [NAD(+)] (EC 1.1.1.8)
CNAG_05096	Histone deacetylase 1/2
CNAG_01599	Ribosomal_S7 domain-containing protein
CNAG_06601	Amidohydrolase
CNAG_00742	Serine palmitoyltransferase
CNAG_04402	Splicing factor U2AF 35 kDa subunit
CNAG_04546	Multidrug transporter
CNAG_00117	Delta14-sterol reductase
CNAG_04802	Ribosomal RNA-processing protein 9
CNAG_06574	Antiphagocytic protein 1
CNAG_07775	Uncharacterized protein
CNAG_01627	Amino oxidase
CNAG_05458	Endo-1
CNAG_05077	Glycosyl hydrolase
CNAG_00701	Uncharacterized protein
CNAG_02526	Uncharacterized protein
CNAG_05836	Alpha 1
CNAG_07496	Uncharacterized protein
CNAG_07454	Uncharacterized protein
CNAG_02439	Isochorismatase domain-containing protein
CNAG_01873	Uncharacterized protein
CNAG_03519	Ferulic acid decarboxylase 1 (EC 4.1.1.102) (Phenacrylate decarboxylase)
CNAG_03661	Uncharacterized protein
CNAG_07437	3-keto sterol reductase
CNAG_04855	Uncharacterized protein
CNAG_01995	Uncharacterized protein
CNAG_01761	Uncharacterized protein
CNAG_06360	Alcohol dehydrogenase
CNAG_01151	Ubiquitin-conjugating enzyme E2 D/E
CNAG_02099	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 1.3.1.9) (EC 2.3.1.38) (EC 2.3.1.39) (EC 3.1.2.14) (EC 4.2.1.59) (Enoyl-[acyl-carrier-protein] reductase [NADH]) (S-acyl fatty acid synthase thioesterase) ([Acyl-carrier-protein] acetyltransferase) ([Acyl-carrier-protein] malonyltransferase)
CNAG_07510	Squalene synthase (EC 2.5.1.21)
CNAG_06689	Cytoplasmic protein
CNAG_02214	Ubiquitin-conjugating enzyme E2 J1
CNAG_06436	Uncharacterized protein
CNAG_01509	Uncharacterized protein
CNAG_01818	ATP synthase mitochondrial F1 complex assembly factor 2
CNAG_00416	F-box/wd-repeat protein lin-23
CNAG_02595	MFS domain-containing protein
CNAG_01485	D-lactate dehydrogenase (Cytochrome)
CNAG_00645	2
CNAG_03508	Protein YIP
CNAG_02756	Geranylgeranyl transferase type-1 subunit beta
CNAG_03912	Membrane protein
CNAG_02055	Uncharacterized protein
CNAG_05145	DNA helicase
CNAG_05726	ER membrane protein complex subunit 3
CNAG_02890	Uncharacterized protein
CNAG_02551	Dihydroxyacetone kinase 1
CNAG_07456	Uncharacterized protein
CNAG_02023	Uncharacterized protein
CNAG_02431	TatD DNase
CNAG_01721	Porphobilinogen deaminase (EC 2.5.1.61) (Pre-uroporphyrinogen synthase)
CNAG_01688	ATP-dependent metalloprotease
CNAG_01908	Hydroxymethylbilane hydrolyase [cyclizing] (EC 4.2.1.75) (Uroporphyrinogen-III cosynthase)
CNAG_07203	Uncharacterized protein
CNAG_02313	VPS37 C-terminal domain-containing protein
CNAG_07784	Uncharacterized protein
CNAG_02682	DNA_MISMATCH_REPAIR_2 domain-containing protein
CNAG_01754	Conserved oligomeric Golgi complex subunit 5
CNAG_03936	NAD(P)H:quinone oxidoreductase
CNAG_08007	Uncharacterized protein
CNAG_03576	Cytochrome C assembly protein
CNAG_00521	Uncharacterized protein
CNAG_06031	Beta-glucan synthesis-associated protein
CNAG_02449	Long-chain fatty acid CoA ligase
CNAG_00321	DRaptor
CNAG_04598	Uncharacterized protein
CNAG_00689	Chitobiosyldiphosphodolichol beta-mannosyltransferase (EC 2.4.1.142)
CNAG_03227	Uncharacterized protein
CNAG_06239	Uncharacterized protein
CNAG_03457	Arginyl-tRNA synthetase (EC 6.1.1.19)
CNAG_00106	Two-component system sensor protein
CNAG_01894	Aspartate-tRNA ligase
CNAG_06531	Zn(2)-C6 fungal-type domain-containing protein
CNAG_02164	Uncharacterized protein
CNAG_00512	Mitochondrial carrier protein
CNAG_05632	Uncharacterized protein
CNAG_00556	CK1/CK1/CK1-G protein kinase
CNAG_00153	CCHC-type domain-containing protein
CNAG_00024	Uncharacterized protein
CNAG_02129	Uncharacterized protein
CNAG_04191	SCYL protein kinase
CNAG_02089	Uncharacterized protein
CNAG_06423	Ubiquitin-like domain-containing protein
CNAG_04821	PAN2-PAN3 deadenylation complex subunit PAN3 (PAB1P-dependent poly(A)-specific ribonuclease) (Poly(A)-nuclease deadenylation complex subunit 3) (PAN deadenylation complex subunit 3)
CNAG_05475	Proteasome subunit alpha type
CNAG_04117	Uncharacterized protein
CNAG_02500	Calnexin
CNAG_02336	MFS domain-containing protein
CNAG_06705	Uncharacterized protein
CNAG_07396	Uncharacterized protein
CNAG_00022	Holocytochrome c-type synthase (EC 4.4.1.17)
CNAG_00893	Uncharacterized protein
CNAG_06764	Short-chain dehydrogenase
CNAG_03714	Microtubule motor protein
CNAG_04289	Uncharacterized protein
CNAG_03330	RecQ-mediated genome instability protein 1
CNAG_07555	Uncharacterized protein
CNAG_01480	Large subunit ribosomal protein L12
CNAG_05038	Uncharacterized protein
CNAG_01478	Monooxygenase
CNAG_00291	Rab-GAP TBC domain-containing protein
CNAG_01636	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)
CNAG_02360	WW domain-containing protein
CNAG_00294	Splicing factor 45
CNAG_04733	DNA repair protein RAD5
CNAG_07967	PHD-type domain-containing protein
CNAG_06131	Uncharacterized protein
CNAG_01030	Uncharacterized protein
CNAG_02492	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)
CNAG_03543	RING-type domain-containing protein
CNAG_06420	Solute carrier family 25 (Mitochondrial citrate transporter)
CNAG_07485	Membrane protein
CNAG_07814	Replication termination factor 2
CNAG_05563	Histone deacetylase (EC 3.5.1.98)
CNAG_04081	Uncharacterized protein
CNAG_03164	Uncharacterized protein
CNAG_00741	ATP-dependent RNA helicase SUB2
CNAG_00872	ATP-dependent DNA helicase (EC 3.6.4.12)
CNAG_03192	tRNA-specific adenosine deaminase 1
CNAG_03242	Solute carrier family 25 (Peroxisomal adenine nucleotide transporter)
CNAG_05375	BHLH domain-containing protein
CNAG_01874	Glutathione S-transferase
CNAG_02787	Dephospho-CoA kinase
CNAG_05332	MFS transporter
CNAG_01110	Tubulin-specific chaperone A
CNAG_01896	Alcohol dehydrogenase (NADP )
CNAG_02553	Short-chain dehydrogenase
CNAG_06545	Pim1 protein RNA transporter 2
CNAG_02034	CBFD_NFYB_HMF domain-containing protein
CNAG_01853	Splicing factor subunit
CNAG_01490	Uncharacterized protein
CNAG_06924	Beta-fructofuranosidase
CNAG_02424	Uncharacterized protein
CNAG_07465	DNA-directed RNA polymerase III subunit RPC9
CNAG_03159	Cytoplasmic protein
CNAG_00978	NADH dehydrogenase (Ubiquinone) 1 alpha subcomplex 9
CNAG_06099	Uncharacterized protein
CNAG_01150	Omega-6 fatty acid desaturase (Delta-12 desaturase)
CNAG_05504	GDSL Lipase/Acylhydrolase
CNAG_00054	Uncharacterized protein
CNAG_02146	FAS1 domain-containing protein
CNAG_03965	Ribosome recycling factor
CNAG_07327	FAD-binding FR-type domain-containing protein
CNAG_06356	Mitochondrial protein
CNAG_04784	Monosaccharide transporter
CNAG_01582	Uncharacterized protein
CNAG_03461	Uncharacterized protein
CNAG_04410	Endoplasmic reticulum protein
CNAG_06078	Uncharacterized protein
CNAG_02567	Uncharacterized protein
CNAG_02717	Aryl-alcohol dehydrogenase
CNAG_06144	Translationally-controlled tumor protein homolog
CNAG_02062	Glycoside hydrolase family 2
CNAG_01889	Glutathione S-transferase
CNAG_01675	Fructose-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)
CNAG_03952	Uncharacterized protein
CNAG_04877	Uncharacterized protein
CNAG_04810	Uncharacterized protein
CNAG_03482	Peroxiredoxin (Alkyl hydroperoxide reductase subunit C)
CNAG_00980	Uncharacterized protein
CNAG_05061	Uncharacterized protein
CNAG_07370	BZIP domain-containing protein
CNAG_01541	Uncharacterized protein
CNAG_02529	N-terminal Ras-GEF domain-containing protein
CNAG_00254	NADH dehydrogenase
CNAG_01514	Uncharacterized protein
CNAG_03480	Uncharacterized protein
CNAG_02580	Fe2OG dioxygenase domain-containing protein
CNAG_05078	tRNA '-O-ribosylphosphate transferase
CNAG_07043	Uncharacterized protein
CNAG_08027	Uncharacterized protein
CNAG_05728	Uncharacterized protein
CNAG_00466	Adaptin ear-binding coat-associated protein 2
CNAG_06253	Sugar transporter
CNAG_06524	FAD-binding FR-type domain-containing protein
CNAG_02337	Uracil phosphoribosyltransferase
CNAG_06326	Solute carrier family 40 protein
CNAG_07992	Uncharacterized protein
CNAG_03497	Trafficking protein particle complex subunit BET3
CNAG_00534	Uncharacterized protein
CNAG_00997	Uncharacterized protein
CNAG_03220	Uncharacterized protein
CNAG_05971	Uncharacterized protein
CNAG_01238	Arginine biosynthesis bifunctional protein ArgJ
CNAG_07594	Uncharacterized protein
CNAG_01201	CBFD_NFYB_HMF domain-containing protein
CNAG_03946	Galactokinase (EC 2.7.1.6) (Galactose kinase)
CNAG_05532	Arylformamidase
CNAG_06935	Isochorismatase hydrolase
CNAG_01758	Polygalacturonase
CNAG_00816	Autophagy-related protein
CNAG_05927	ATP synthase mitochondrial F1 complex assembly factor 1
CNAG_03233	Protein yippee-like
CNAG_06394	Uncharacterized protein
CNAG_01535	Amino acid permease
CNAG_03380	Uncharacterized protein
CNAG_07881	Uncharacterized protein
CNAG_02988	Acetyltransferase
CNAG_00605	Cytoplasmic protein
CNAG_07919	Uncharacterized protein
CNAG_06806	Probable electron transfer flavoprotein subunit alpha
CNAG_08006	Uncharacterized protein
CNAG_03335	Ribose-phosphate diphosphokinase (EC 2.7.6.1)
CNAG_03559	Allantoate permease
CNAG_01075	Methylmalonate-semialdehyde dehydrogenase (CoA acylating) (EC 1.2.1.27)
CNAG_06483	Zn(2)-C6 fungal-type domain-containing protein
CNAG_03320	Mannose-1-phosphate guanylyltransferase
CNAG_04084	Uncharacterized protein
CNAG_06772	Nucleoporin SEH1
CNAG_04485	Long-chain acyl-CoA synthetase
CNAG_06840	Elongation factor 2
CNAG_06115	Acid phosphatase
CNAG_02374	Spindle pole body component
CNAG_03922	NmrA domain-containing protein
CNAG_01994	SET domain-containing protein
CNAG_00505	Zn(2)-C6 fungal-type domain-containing protein
CNAG_02701	BAG domain-containing protein
CNAG_01343	ATP-dependent Clp protease ATP-binding subunit ClpX
CNAG_01591	Vacuolar import and degradation protein 21
CNAG_02510	Uncharacterized protein
CNAG_04389	Uncharacterized protein
CNAG_00436	Palmitoyltransferase (EC 2.3.1.225)
CNAG_01640	Uncharacterized protein
CNAG_02137	Uncharacterized protein
CNAG_05519	Restriction of telomere capping protein 4
CNAG_01959	Condensin complex subunit 1
CNAG_01950	Uncharacterized protein
CNAG_02849	Glutathione transferase
CNAG_05733	Cytoplasmic protein
CNAG_07681	MAGE domain-containing protein
CNAG_03356	Sld5 domain-containing protein
CNAG_00987	Prefoldin subunit 3
CNAG_02216	E3 ubiquitin-protein ligase listerin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase listerin)
CNAG_06353	tRNA pseudouridine(38-40) synthase
CNAG_02882	Uncharacterized protein
CNAG_01134	Uncharacterized protein
CNAG_05435	Uncharacterized protein
CNAG_02941	PARP-type domain-containing protein
CNAG_01827	Uncharacterized protein
CNAG_03312	Uncharacterized protein
CNAG_07348	Phosphopantothenoylcysteine decarboxylase
CNAG_04063	Selenoprotein W
CNAG_06657	Uncharacterized protein
CNAG_03178	Uncharacterized protein
CNAG_00628	YCII domain-containing protein
CNAG_06208	Heat shock 70kDa protein 4
CNAG_04977	Pre-mRNA branch site protein p14
CNAG_04517	Uncharacterized protein
CNAG_02482	Translation machinery-associated protein 22
CNAG_06312	Uncharacterized protein
CNAG_07983	Uncharacterized protein
CNAG_00352	A1 cistron-splicing factor AAR2
CNAG_02952	COX assembly mitochondrial protein
CNAG_00847	Uncharacterized protein
CNAG_02127	Cyclin-dependent protein kinase regulator
CNAG_03493	Putative phospholipase (EC 3.1.1.47)
CNAG_07917	Uracil transporter FurD
CNAG_01558	Chlorophyll synthesis pathway protein BchC
CNAG_04310	Uncharacterized protein
CNAG_06557	Membrane protein
CNAG_02227	Uncharacterized protein
CNAG_03519	Ferulic acid decarboxylase 1 (EC 4.1.1.102) (Phenacrylate decarboxylase)
CNAG_04258	Arf/Sar family protein
CNAG_05092	Uncharacterized protein
CNAG_01978	Prenyl protein peptidase
CNAG_06956	Uncharacterized protein
CNAG_03738	Pantetheine-phosphate adenylyltransferase
CNAG_07955	DDE Tnp4 domain-containing protein
CNAG_02286	Cytoplasmic protein
CNAG_06659	Beta-hexosaminidase (EC 3.2.1.52)
CNAG_02122	Cytoplasmic tRNA 2-thiolation protein 1 (EC 2.7.7.-) (Cytoplasmic tRNA adenylyltransferase 1)
CNAG_04154	Uncharacterized protein
CNAG_04840	Small nuclear ribonucleoprotein B and B
CNAG_04328	Ubiquitin-conjugating enzyme E2 I
CNAG_00232	Large subunit ribosomal protein L30e
CNAG_07731	Uncharacterized protein
CNAG_05183	Peptidase_M48 domain-containing protein
CNAG_04807	Zn(2)-C6 fungal-type domain-containing protein
CNAG_07650	Uncharacterized protein
CNAG_06260	Alpha-glucosidase
CNAG_03558	Uncharacterized protein
CNAG_03413	Alginate lyase
CNAG_07662	Uncharacterized protein
CNAG_03134	3-hydroxybutyryl-CoA dehydrogenase
CNAG_07767	Uncharacterized protein
CNAG_01059	Vacuolar membrane protein
CNAG_04711	Uncharacterized protein
CNAG_05828	UDP-N-acetylglucosamine pyrophosphorylase
CNAG_04946	DAO domain-containing protein
CNAG_02901	U6 snRNA-associated Sm-like protein LSm4
CNAG_02495	Cytoplasmic protein
CNAG_01742	Aquaporin-associated protein
CNAG_03213	UV damage endonuclease UvdE
CNAG_04380	Peptidase
CNAG_00235	Ammonium transporter
CNAG_05793	Uncharacterized protein
CNAG_00828	Pathway-specific nitrogen regulator
CNAG_04599	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)
CNAG_06779	Small nuclear ribonucleoprotein Sm D1 (snRNP core protein D1)
CNAG_03451	Uncharacterized protein
CNAG_02597	Uncharacterized protein
CNAG_03684	ATP-binding cassette
CNAG_05295	Uncharacterized protein
CNAG_02995	RNA-binding protein with serine-rich domain 1
CNAG_05122	Homoserine O-acetyltransferase
CNAG_05771	Serine/threonine-protein kinase Tel1 (EC 2.7.11.1)
CNAG_00433	MFS domain-containing protein
CNAG_07910	Uncharacterized protein
CNAG_04292	54S ribosomal protein L4
CNAG_04360	tRNA (guanine(37)-N1)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase) (tRNA methyltransferase 5)
CNAG_06009	Cyclohydrolase
CNAG_04991	Uncharacterized protein
CNAG_03241	Uncharacterized protein
CNAG_04989	Protein FRG1
CNAG_03005	Cytoplasmic tRNA 2-thiolation protein 2
CNAG_00309	Membrane protein
CNAG_02516	BHLH domain-containing protein
CNAG_01466	Uncharacterized protein
CNAG_06506	Uncharacterized protein
CNAG_06801	HNHc domain-containing protein
CNAG_02969	Thioesterase
CNAG_03929	Solute carrier family 35
CNAG_06191	Uncharacterized protein
CNAG_05792	Proteasome subunit alpha type
CNAG_01587	RNA polymerase-associated protein LEO1
CNAG_05438	Uncharacterized protein
CNAG_01892	Senescence domain-containing protein
CNAG_03187	Protoporphyrinogen oxidase (EC 1.3.3.4)
CNAG_06472	Nucleolar protein 4
CNAG_02332	Uncharacterized protein
CNAG_07539	Replication factor C subunit 1
CNAG_02304	Mitochondrial distribution and morphology protein 34
CNAG_01602	IQ domain-containing calmodulin-binding protein
CNAG_04782	Metallophos domain-containing protein
CNAG_00166	ATP-dependent RNA helicase DBP8
CNAG_04576	Uncharacterized protein
CNAG_01626	Transcriptional adapter 2
CNAG_03126	Protein PBN1
CNAG_02170	BTB domain-containing protein
CNAG_06093	Protein transporter SEC24
CNAG_02351	Chitinase (EC 3.2.1.14)
CNAG_03203	DNA polymerase epsilon p12 subunit
CNAG_01844	Tetracycline efflux protein
CNAG_06130	Uncharacterized protein
CNAG_04959	Syntaxin 16
CNAG_02510	Uncharacterized protein
CNAG_01402	Actin binding protein
CNAG_07372	6-phosphofructo-2-kinase/fructose-2
CNAG_03624	Pescadillo homolog (Nucleolar protein 7 homolog)
CNAG_03143	Uncharacterized protein
CNAG_04680	Uncharacterized protein
CNAG_00698	Uncharacterized protein
CNAG_06001	Phosphomevalonate kinase (EC 2.7.4.2)
CNAG_00465	Uncharacterized protein
CNAG_05928	Uncharacterized protein
CNAG_02143	Uncharacterized protein
CNAG_02718	NAD binding dehydrogenase
CNAG_05400	Minor histocompatibility antigen H13
CNAG_06770	Fructose-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)
CNAG_03086	Zn(2)-C6 fungal-type domain-containing protein
CNAG_03348	MYND-type domain-containing protein
CNAG_01234	Spore wall assembly-associated protein
CNAG_07419	Uncharacterized protein
CNAG_00551	Poly(A) polymerase (EC 2.7.7.19)
CNAG_04165	Uncharacterized protein
CNAG_06894	Uncharacterized protein
CNAG_05181	White collar 1 protein
CNAG_07853	Uncharacterized protein
CNAG_06152	Uncharacterized protein
CNAG_03703	Uncharacterized protein
CNAG_01869	Uncharacterized protein
CNAG_04590	Uncharacterized protein
CNAG_04689	Uncharacterized protein
CNAG_05653	Malate synthase (EC 2.3.3.9)
CNAG_07974	Uncharacterized protein
CNAG_06012	NADH-cytochrome b5 reductase (EC 1.6.2.2)
CNAG_05986	Uncharacterized protein
CNAG_01046	N
CNAG_01756	Mitochondrial import inner membrane translocase subunit TIM22
CNAG_04749	Uncharacterized protein
CNAG_04102	Uncharacterized protein
CNAG_01813	Mannose-1-phosphate guanyltransferase
CNAG_01928	Xaa-Pro aminopeptidase
CNAG_03992	GTP-binding protein 1
CNAG_02420	Uncharacterized protein
CNAG_03461	Uncharacterized protein
CNAG_03686	UDP-N-acetylglucosamine transferase subunit ALG14 (Asparagine-linked glycosylation protein 14)
CNAG_03147	Rhomboid-like protein
CNAG_01213	Uncharacterized protein
CNAG_00353	3-oxo-5-alpha-steroid 4-dehydrogenase 1
CNAG_01567	Uncharacterized protein
CNAG_07980	Uncharacterized protein
CNAG_06063	Cytochrome c oxidase assembly protein subunit 15
CNAG_05219	WD_REPEATS_REGION domain-containing protein
CNAG_04177	COP9 signalosome complex subunit 7
CNAG_00085	Anti-silencing function protein 1
CNAG_02767	Transcription initiation factor IIE subunit alpha
CNAG_00280	Complement component 1 Q subcomponent-binding protein
CNAG_02754	40S ribosomal protein S12
CNAG_05897	Uncharacterized protein
CNAG_04116	Uncharacterized protein
CNAG_01265	Charged multivesicular body protein 6
CNAG_06928	PH domain-containing protein
CNAG_04496	Rab GTPase activator
CNAG_04262	E3 ubiquitin-protein ligase NRDP1
CNAG_01363	GPN-loop GTPase (EC 3.6.5.-)
CNAG_06658	RHOMBOID-like protein (EC 3.4.21.-) (Rhomboid-like protein)
CNAG_06301	AGC/Akt protein kinase
CNAG_04030	Uncharacterized protein
CNAG_04230	4-methyl-5-beta-hydroxyethylthiazole kinase (EC 2.5.1.3) (EC 2.7.1.50) (Thiamine-phosphate pyrophosphorylase) (Thiamine-phosphate synthase)
CNAG_03597	Uncharacterized protein
CNAG_07597	Uncharacterized protein
CNAG_01185	Hsp70-like protein
CNAG_05776	Uncharacterized protein
CNAG_04676	ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase)
CNAG_01104	Ribosomal RNA-processing protein 8 (EC 2.1.1.-)
CNAG_07571	MHD domain-containing protein
CNAG_04136	Methylthioribose-1-phosphate isomerase (M1Pi) (MTR-1-P isomerase) (EC 5.3.1.23) (S-methyl-5-thioribose-1-phosphate isomerase) (Translation initiation factor eIF-2B subunit alpha/beta/delta-like protein)
CNAG_03599	L-fuconate dehydratase (EC 4.2.1.68)
CNAG_03027	Uncharacterized protein
CNAG_02066	Zn(2)-C6 fungal-type domain-containing protein
CNAG_00434	Arginine N-methyltransferase 2 (EC 2.1.1.-)
CNAG_05751	Uncharacterized protein
CNAG_04130	Zn(2)-C6 fungal-type domain-containing protein
CNAG_06843	DDE-1 domain-containing protein
CNAG_02421	Uncharacterized protein
CNAG_00514	GATA-type domain-containing protein
CNAG_02491	Non-structural maintenance of chromosomes element 4
CNAG_04243	Cell division control protein 24
CNAG_04806	Golgi phosphoprotein 3
CNAG_03906	BRCT domain-containing protein
CNAG_01085	Uncharacterized protein
CNAG_04833	Phosphatase tensin-type domain-containing protein
CNAG_02375	Polyphosphoinositide phosphatase
CNAG_06611	DNA-directed RNA polymerase subunit beta (EC 2.7.7.6)
CNAG_03626	Actin cross-linking protein
CNAG_06204	High-affinity nicotinic acid transporter
CNAG_01035	Proteasome subunit alpha type
CNAG_00001	Uncharacterized protein
CNAG_07945	Uncharacterized protein
CNAG_05734	Actin cytoskeleton-regulatory complex protein SLA1
CNAG_07377	Transformation/transcription domain-associated protein
CNAG_02085	Deacetylase sirtuin-type domain-containing protein
CNAG_03904	26S protease regulatory subunit 6B
CNAG_03367	Uridine kinase (EC 2.7.1.48)
CNAG_06818	Zn(2)-C6 fungal-type domain-containing protein
CNAG_05459	Pi-transporter A-1
CNAG_05141	Uncharacterized protein
CNAG_06372	Uncharacterized protein
CNAG_01013	Chromatin binding protein
CNAG_01990	Small subunit ribosomal protein S5
CNAG_02953	Tuberin
CNAG_07607	Chaperone regulator
CNAG_06071	Cupin_5 domain-containing protein
CNAG_06698	Phosphatase
CNAG_05980	Large subunit ribosomal protein L7/L12
CNAG_04591	Uncharacterized protein
CNAG_05741	Uncharacterized protein
CNAG_04969	UDP-glucose 6-dehydrogenase (EC 1.1.1.22)
CNAG_01845	Protein kinase C (EC 2.7.11.13)
CNAG_04444	Splicing factor 3B subunit 1
CNAG_07924	RNA polymerase II transcription factor
CNAG_04461	ATP-dependent DNA helicase HFM1/MER3
CNAG_07995	F-box domain-containing protein
CNAG_04028	RNA binding protein
CNAG_02566	Hepatocyte nuclear factor
CNAG_05446	Kexin
CNAG_00829	E3 ubiquitin ligase complex SCF subunit
CNAG_05254	Solute carrier family 35 (UDP-galactose transporter)
CNAG_02584	Serine/threonine-protein phosphatase 2A activator (EC 5.2.1.8) (Phosphotyrosyl phosphatase activator)
CNAG_01169	Aspartyl aminopeptidase
CNAG_02237	Cytoskeleton assembly control protein
CNAG_00277	Uncharacterized protein
CNAG_01318	Sodium/hydrogen exchanger
CNAG_02445	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase)
CNAG_00320	Anaphase-promoting complex subunit 3
CNAG_01111	Eukaryotic translation initiation factor 3 subunit K (eIF3k) (eIF-3 p25)
CNAG_05147	Uncharacterized protein
CNAG_02913	Uncharacterized protein
CNAG_06277	Ribosomal RNA-processing protein 12
CNAG_04049	Serine/threonine protein phosphatase 5 phosphatase
CNAG_00583	Uncharacterized protein
CNAG_02024	CLASP_N domain-containing protein
CNAG_07554	Capsular associated protein
CNAG_05991	Glycosyl hydrolase family 88
CNAG_01945	Uncharacterized protein
CNAG_04982	Cytosine-purine permease
CNAG_06774	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (Transfer RNA methyltransferase 8) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)
CNAG_00255	Uncharacterized protein
CNAG_03531	3-beta hydroxysteroid dehydrogenase/isomerase
CNAG_05542	DDE Tnp4 domain-containing protein
CNAG_03153	Sec14 cytosolic factor
CNAG_02815	Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)
CNAG_01787	Uncharacterized protein
CNAG_07969	Uncharacterized protein
CNAG_05790	OPT family small oligopeptide transporter
CNAG_03363	PRELI/MSF1 domain-containing protein
CNAG_07658	Uncharacterized protein
CNAG_05386	Glutamate 5-kinase
CNAG_00087	NudC domain-containing protein 1
CNAG_02961	F-type H-transporting ATPase subunit J
CNAG_03892	Chaperonin GroES
CNAG_02255	BNR/Asp-box repeat family protein
CNAG_03082	Cupin domain-containing protein
CNAG_05837	Uncharacterized protein
CNAG_01649	Uncharacterized protein
CNAG_02204	Endonuclease (EC 3.1.30.-)
CNAG_04835	Dihydrodipicolinate synthase
CNAG_00082	Cytosolic Fe-S cluster assembly factor CFD1 (Cytosolic Fe-S cluster-deficient protein 1)
